id,currently_anchored,did_accept_challenge,question_object_id,island_id,participant_id,question_content_type_id,treasure_id,last_anchored_at,challenge_accepted_at,did_open_treasure,did_reach,reached_at,treasure_opened_at,currently_in,is_treasure_visible,did_spade,spaded_at
319,f,f,22,4,217,15,3,,,f,f,,,f,f,f,
320,f,f,30,5,217,15,23,,,f,f,,,f,f,f,
322,f,f,36,7,217,15,7,,,f,f,,,f,f,f,
323,f,f,10,8,217,14,12,,,f,f,,,f,f,f,
324,f,f,12,9,217,14,18,,,f,f,,,f,f,f,
325,f,f,39,10,217,15,9,,,f,f,,,f,f,f,
326,f,f,43,11,217,15,25,,,f,f,,,f,f,f,
327,f,f,50,12,217,15,28,,,f,f,,,f,f,f,
334,f,t,88,19,217,15,29,2020-03-28 06:50:45.15841+00,2020-03-28 06:51:10.608564+00,f,t,2020-03-28 06:48:23.771759+00,,f,t,f,
328,f,f,53,13,217,15,17,,,f,f,,,f,f,f,
329,f,f,60,14,217,15,6,,,f,f,,,f,f,f,
330,f,f,69,15,217,15,24,,,f,f,,,f,f,f,
331,f,f,71,16,217,15,15,,,f,f,,,f,f,f,
332,f,f,73,17,217,15,33,,,f,f,,,f,f,f,
333,f,f,82,18,217,15,31,,,f,f,,,f,f,f,
335,f,f,,20,217,,,,,f,f,,,f,f,f,
336,f,f,89,21,217,15,20,,,f,f,,,f,f,f,
337,f,f,97,22,217,15,11,,,f,f,,,f,f,f,
338,f,f,102,23,217,15,16,,,f,f,,,f,f,f,
339,f,f,106,24,217,15,30,,,f,f,,,f,f,f,
340,f,f,114,25,217,15,26,,,f,f,,,f,f,f,
341,f,f,115,26,217,15,1,,,f,f,,,f,f,f,
342,f,f,121,27,217,15,34,,,f,f,,,f,f,f,
343,f,f,125,28,217,15,2,,,f,f,,,f,f,f,
344,f,f,126,29,217,15,13,,,f,f,,,f,f,f,
345,f,f,137,30,217,15,19,,,f,f,,,f,f,f,
346,f,f,140,31,217,15,4,,,f,f,,,f,f,f,
347,f,f,24,32,217,14,21,,,f,f,,,f,f,f,
348,f,f,149,33,217,15,10,,,f,f,,,f,f,f,
349,f,f,151,34,217,15,27,,,f,f,,,f,f,f,
350,f,f,20,35,217,14,22,,,f,f,,,f,f,f,
351,f,f,3,1,260,15,10,,,f,f,,,f,f,f,
352,f,f,8,2,260,15,33,,,f,f,,,f,f,f,
353,f,f,15,3,260,15,16,,,f,f,,,f,f,f,
354,f,f,22,4,260,15,4,,,f,f,,,f,f,f,
355,f,f,29,5,260,15,21,,,f,f,,,f,f,f,
356,f,f,33,6,260,15,30,,,f,f,,,f,f,f,
357,f,f,36,7,260,15,8,,,f,f,,,f,f,f,
358,f,f,3,8,260,14,9,,,f,f,,,f,f,f,
359,f,f,12,9,260,14,5,,,f,f,,,f,f,f,
360,f,f,41,10,260,15,26,,,f,f,,,f,f,f,
361,f,f,45,11,260,15,2,,,f,f,,,f,f,f,
362,f,f,50,12,260,15,34,,,f,f,,,f,f,f,
363,f,f,56,13,260,15,28,,,f,f,,,f,f,f,
364,f,f,59,14,260,15,7,,,f,f,,,f,f,f,
365,f,f,67,15,260,15,11,,,f,f,,,f,f,f,
366,f,f,71,16,260,15,1,,,f,f,,,f,f,f,
367,f,f,72,17,260,15,32,,,f,f,,,f,f,f,
402,f,t,73,17,244,15,20,2020-03-28 08:10:05.107837+00,2020-03-28 08:10:25.465825+00,f,t,2020-03-28 08:08:47.791256+00,,f,t,f,
368,f,f,77,18,260,15,14,,,f,f,,,f,f,f,
369,f,f,84,19,260,15,18,,,f,f,,,f,f,f,
370,f,f,,20,260,,,,,f,f,,,f,f,f,
371,f,f,91,21,260,15,22,,,f,f,,,f,f,f,
372,f,f,95,22,260,15,15,,,f,f,,,f,f,f,
373,f,f,99,23,260,15,6,,,f,f,,,f,f,f,
374,f,f,106,24,260,15,25,,,f,f,,,f,f,f,
375,f,f,110,25,260,15,29,,,f,f,,,f,f,f,
376,f,f,117,26,260,15,27,,,f,f,,,f,f,f,
377,f,f,120,27,260,15,23,,,f,f,,,f,f,f,
378,f,f,125,28,260,15,19,,,f,f,,,f,f,f,
379,f,f,129,29,260,15,13,,,f,f,,,f,f,f,
380,f,f,135,30,260,15,12,,,f,f,,,f,f,f,
381,f,f,140,31,260,15,24,,,f,f,,,f,f,f,
382,f,f,26,32,260,14,3,,,f,f,,,f,f,f,
383,f,f,146,33,260,15,20,,,f,f,,,f,f,f,
384,f,f,155,34,260,15,31,,,f,f,,,f,f,f,
385,f,f,21,35,260,14,17,,,f,f,,,f,f,f,
386,f,f,5,1,244,15,32,,,f,f,,,f,f,f,
387,f,f,9,2,244,15,21,,,f,f,,,f,f,f,
388,f,f,14,3,244,15,28,,,f,f,,,f,f,f,
389,f,f,24,4,244,15,7,,,f,f,,,f,f,f,
390,f,f,30,5,244,15,17,,,f,f,,,f,f,f,
391,f,f,35,6,244,15,27,,,f,f,,,f,f,f,
392,f,f,36,7,244,15,5,,,f,f,,,f,f,f,
393,f,f,9,8,244,14,25,,,f,f,,,f,f,f,
394,f,f,13,9,244,14,11,,,f,f,,,f,f,f,
395,f,f,40,10,244,15,23,,,f,f,,,f,f,f,
396,f,f,45,11,244,15,29,,,f,f,,,f,f,f,
397,f,f,48,12,244,15,24,,,f,f,,,f,f,f,
398,f,f,53,13,244,15,8,,,f,f,,,f,f,f,
399,f,f,62,14,244,15,3,,,f,f,,,f,f,f,
400,f,f,69,15,244,15,19,,,f,f,,,f,f,f,
401,f,f,71,16,244,15,18,,,f,f,,,f,f,f,
403,f,f,81,18,244,15,6,,,f,f,,,f,f,f,
404,f,f,86,19,244,15,34,,,f,f,,,f,f,f,
405,f,f,,20,244,,,,,f,f,,,f,f,f,
406,f,f,91,21,244,15,4,,,f,f,,,f,f,f,
407,f,f,95,22,244,15,26,,,f,f,,,f,f,f,
408,f,f,100,23,244,15,31,,,f,f,,,f,f,f,
444,f,f,105,24,227,15,19,2020-03-28 07:47:55.192358+00,,t,t,2020-03-28 07:47:49.455098+00,2020-03-28 07:48:01.292065+00,f,t,f,
409,f,f,108,24,244,15,14,,,f,f,,,f,f,f,
410,f,f,113,25,244,15,12,,,f,f,,,f,f,f,
446,f,f,118,26,227,15,24,2020-03-28 09:16:43.330307+00,,f,t,2020-03-28 09:16:35.595391+00,,f,t,f,
448,f,f,125,28,227,15,13,,,f,t,2020-03-28 07:20:41.421285+00,,f,f,f,
411,f,f,117,26,244,15,9,,,f,f,,,f,f,f,
416,f,t,140,31,244,15,33,2020-03-28 12:56:23.733261+00,2020-03-28 12:56:37.997062+00,f,t,2020-03-28 12:56:05.478565+00,,f,t,f,
442,f,f,97,22,227,15,32,2020-03-28 09:20:17.646513+00,,t,t,2020-03-28 09:20:11.975619+00,2020-03-28 09:20:22.374454+00,f,t,f,
413,f,f,125,28,244,15,15,,,f,f,,,f,f,f,
447,f,t,124,27,227,15,22,2020-03-28 07:21:03.679017+00,2020-03-28 07:21:16.316545+00,t,t,2020-03-28 07:20:53.363916+00,2020-03-28 07:34:56.174713+00,f,t,f,
414,f,f,129,29,244,15,30,,,f,f,,,f,f,f,
415,f,t,135,30,244,15,22,2020-03-28 13:02:40.455275+00,2020-03-28 13:02:57.28011+00,t,t,2020-03-28 13:02:26.685643+00,2020-03-28 13:08:24.546373+00,f,t,f,
412,t,t,120,27,244,15,2,2020-03-28 13:20:56.592624+00,2020-03-28 13:26:44.936448+00,t,t,2020-03-28 13:20:47.281813+00,2020-03-28 14:00:41.088523+00,t,t,f,
417,f,f,28,32,244,14,10,,,f,f,,,f,f,f,
434,f,f,60,14,227,15,1,2020-03-28 09:21:21.057639+00,,f,t,2020-03-28 09:21:15.426714+00,,f,t,f,
418,f,f,148,33,244,15,16,,,f,f,,,f,f,f,
441,f,f,91,21,227,15,26,2020-03-28 09:20:46.436656+00,,t,t,2020-03-28 09:24:08.110039+00,2020-03-28 09:20:51.407001+00,f,t,f,
419,f,f,151,34,244,15,13,,,f,f,,,f,f,f,
440,f,f,,20,227,,,,,f,t,2020-03-28 09:24:16.087227+00,,f,f,f,
420,f,f,18,35,244,14,1,,,f,f,,,f,f,f,
421,f,f,7,1,227,15,7,,,f,f,,,f,f,f,
437,t,t,76,17,227,15,20,2020-03-28 10:50:18.681652+00,2020-03-28 06:42:19.576319+00,t,t,2020-03-28 10:50:12.367335+00,2020-03-28 10:50:25.921609+00,t,t,f,
422,f,f,12,2,227,15,15,,,f,f,,,f,f,f,
423,f,f,20,3,227,15,23,,,f,f,,,f,f,f,
424,f,f,22,4,227,15,31,,,f,f,,,f,f,f,
425,f,f,28,5,227,15,18,,,f,f,,,f,f,f,
426,f,f,32,6,227,15,4,,,f,f,,,f,f,f,
427,f,f,36,7,227,15,16,,,f,f,,,f,f,f,
428,f,f,8,8,227,14,12,,,f,f,,,f,f,f,
429,f,f,14,9,227,14,3,,,f,f,,,f,f,f,
430,f,f,39,10,227,15,10,,,f,f,,,f,f,f,
431,f,f,44,11,227,15,5,,,f,f,,,f,f,f,
432,f,f,47,12,227,15,14,,,f,f,,,f,f,f,
433,f,f,55,13,227,15,25,,,f,f,,,f,f,f,
435,f,f,64,15,227,15,9,,,f,f,,,f,f,f,
436,f,f,71,16,227,15,29,,,f,f,,,f,f,f,
438,f,f,79,18,227,15,21,,,f,f,,,f,f,f,
439,f,f,86,19,227,15,6,,,f,f,,,f,f,f,
443,f,f,100,23,227,15,17,,,f,f,,,f,f,f,
445,f,f,113,25,227,15,33,,,f,f,,,f,f,f,
469,f,t,57,14,295,15,34,2020-03-28 11:24:37.086974+00,2020-03-28 11:57:09.897183+00,t,t,2020-03-28 11:24:26.197422+00,2020-03-28 12:16:39.292193+00,f,t,f,
454,f,f,155,34,227,15,27,,,f,t,2020-03-28 07:02:23.477641+00,,f,f,f,
476,f,t,90,21,295,15,3,2020-03-28 11:04:57.117028+00,2020-03-28 11:05:13.255189+00,t,t,2020-03-28 12:53:18.006817+00,2020-03-28 11:19:18.653322+00,t,t,f,
453,f,f,147,33,227,15,28,,,f,f,,,f,f,f,
452,f,t,28,32,227,14,2,2020-03-28 07:02:37.856311+00,2020-03-28 07:02:42.116315+00,t,t,2020-03-28 07:02:29.613404+00,2020-03-28 07:08:58.573986+00,f,t,f,
449,f,f,127,29,227,15,30,2020-03-28 09:19:23.253252+00,,t,t,2020-03-28 09:19:14.659463+00,2020-03-28 09:19:27.804859+00,f,t,f,
455,f,t,21,35,227,14,11,2020-03-28 07:09:51.130837+00,2020-03-28 07:09:56.368655+00,f,t,2020-03-28 07:09:36.71164+00,,f,t,f,
456,f,f,3,1,295,15,1,,,f,f,,,f,f,f,
457,f,f,10,2,295,15,33,,,f,f,,,f,f,f,
450,f,f,134,30,227,15,34,2020-03-28 09:24:34.065555+00,,t,t,2020-03-28 09:24:26.394499+00,2020-03-28 09:18:28.626676+00,f,t,f,
458,f,f,15,3,295,15,21,,,f,f,,,f,f,f,
459,f,f,22,4,295,15,30,,,f,f,,,f,f,f,
451,f,f,139,31,227,15,8,2020-03-28 10:49:25.280809+00,,f,t,2020-03-28 10:49:10.822084+00,,f,t,f,
478,f,t,102,23,295,15,6,2020-03-28 10:33:57.194747+00,2020-03-28 10:45:05.139629+00,f,t,2020-03-28 10:32:28.751788+00,,f,t,f,
460,f,f,27,5,295,15,19,,,f,f,,,f,f,f,
461,f,f,33,6,295,15,20,,,f,f,,,f,f,f,
462,f,f,36,7,295,15,7,,,f,f,,,f,f,f,
463,f,f,5,8,295,14,24,,,f,f,,,f,f,f,
464,f,f,12,9,295,14,17,,,f,f,,,f,f,f,
465,f,f,41,10,295,15,4,,,f,f,,,f,f,f,
466,f,f,45,11,295,15,12,,,f,f,,,f,f,f,
467,f,f,51,12,295,15,25,,,f,f,,,f,f,f,
468,f,f,55,13,295,15,32,,,f,f,,,f,f,f,
470,f,f,66,15,295,15,15,,,f,f,,,f,f,f,
471,f,f,71,16,295,15,22,,,f,f,,,f,f,f,
472,f,f,75,17,295,15,5,,,f,f,,,f,f,f,
473,f,f,82,18,295,15,27,,,f,f,,,f,f,f,
474,f,f,88,19,295,15,16,,,f,f,,,f,f,f,
475,f,f,,20,295,,,,,f,f,,,f,f,f,
477,f,f,95,22,295,15,26,,,f,f,,,f,f,f,
479,f,f,107,24,295,15,31,,,f,f,,,f,f,f,
480,f,f,112,25,295,15,29,,,f,f,,,f,f,f,
481,f,f,117,26,295,15,9,,,f,f,,,f,f,f,
482,f,f,122,27,295,15,18,,,f,f,,,f,f,f,
483,f,f,125,28,295,15,8,,,f,f,,,f,f,f,
484,f,f,130,29,295,15,13,,,f,f,,,f,f,f,
485,f,f,131,30,295,15,14,,,f,f,,,f,f,f,
486,f,f,142,31,295,15,2,,,f,f,,,f,f,f,
487,f,f,28,32,295,14,10,,,f,f,,,f,f,f,
488,f,f,145,33,295,15,11,,,f,f,,,f,f,f,
489,f,f,155,34,295,15,23,,,f,f,,,f,f,f,
490,f,f,22,35,295,14,28,,,f,f,,,f,f,f,
491,f,f,3,1,204,15,24,,,f,f,,,f,f,f,
492,f,f,11,2,204,15,10,,,f,f,,,f,f,f,
493,f,f,16,3,204,15,4,,,f,f,,,f,f,f,
494,f,f,25,4,204,15,15,,,f,f,,,f,f,f,
495,f,f,29,5,204,15,1,,,f,f,,,f,f,f,
496,f,f,32,6,204,15,30,,,f,f,,,f,f,f,
497,f,f,36,7,204,15,3,,,f,f,,,f,f,f,
498,f,f,3,8,204,14,26,,,f,f,,,f,f,f,
499,f,f,14,9,204,14,17,,,f,f,,,f,f,f,
500,f,f,41,10,204,15,29,,,f,f,,,f,f,f,
501,f,f,43,11,204,15,2,,,f,f,,,f,f,f,
502,f,f,48,12,204,15,12,,,f,f,,,f,f,f,
503,f,f,53,13,204,15,20,,,f,f,,,f,f,f,
504,f,f,62,14,204,15,34,,,f,f,,,f,f,f,
505,f,f,64,15,204,15,9,,,f,f,,,f,f,f,
506,f,f,71,16,204,15,22,,,f,f,,,f,f,f,
507,f,f,72,17,204,15,18,,,f,f,,,f,f,f,
508,f,f,82,18,204,15,14,,,f,f,,,f,f,f,
509,f,f,88,19,204,15,27,,,f,f,,,f,f,f,
510,f,f,,20,204,,,,,f,f,,,f,f,f,
511,f,f,91,21,204,15,16,,,f,f,,,f,f,f,
512,f,f,98,22,204,15,13,,,f,f,,,f,f,f,
513,f,f,103,23,204,15,31,,,f,f,,,f,f,f,
514,f,f,107,24,204,15,21,,,f,f,,,f,f,f,
515,f,f,111,25,204,15,33,,,f,f,,,f,f,f,
516,f,f,117,26,204,15,11,,,f,f,,,f,f,f,
517,f,f,123,27,204,15,5,,,f,f,,,f,f,f,
518,f,f,125,28,204,15,23,,,f,f,,,f,f,f,
519,f,f,126,29,204,15,7,,,f,f,,,f,f,f,
520,f,f,135,30,204,15,6,,,f,f,,,f,f,f,
521,f,f,142,31,204,15,32,,,f,f,,,f,f,f,
522,f,f,27,32,204,14,8,,,f,f,,,f,f,f,
523,f,f,146,33,204,15,28,,,f,f,,,f,f,f,
524,f,f,153,34,204,15,25,,,f,f,,,f,f,f,
525,f,f,22,35,204,14,19,,,f,f,,,f,f,f,
526,f,f,4,1,42,15,30,,,f,f,,,f,f,f,
527,f,f,12,2,42,15,9,,,f,f,,,f,f,f,
528,f,f,20,3,42,15,20,,,f,f,,,f,f,f,
529,f,f,22,4,42,15,33,,,f,f,,,f,f,f,
530,f,f,29,5,42,15,22,,,f,f,,,f,f,f,
556,f,t,138,31,42,15,23,2020-03-28 11:32:36.408128+00,2020-03-28 11:37:09.057635+00,t,t,2020-03-28 11:32:25.100441+00,2020-03-28 11:33:04.036097+00,f,t,f,
531,f,f,32,6,42,15,14,,,f,f,,,f,f,f,
532,f,f,36,7,42,15,32,,,f,f,,,f,f,f,
557,f,t,26,32,42,14,34,2020-03-28 10:28:44.453393+00,2020-03-28 10:31:24.620065+00,t,t,2020-03-28 10:21:34.71357+00,2020-03-28 10:40:15.192727+00,f,t,f,
533,f,f,7,8,42,14,4,,,f,f,,,f,f,f,
543,f,t,78,18,42,15,28,2020-03-28 11:50:24.698929+00,2020-03-28 11:55:49.305578+00,t,t,2020-03-28 11:50:12.664287+00,2020-03-28 11:50:39.624998+00,f,t,f,
534,f,f,15,9,42,14,2,,,f,f,,,f,f,f,
559,f,t,155,34,42,15,12,2020-03-28 10:46:02.341465+00,2020-03-28 10:50:11.143998+00,t,t,2020-03-28 10:45:48.356871+00,2020-03-28 10:46:16.972623+00,f,t,f,
535,f,f,40,10,42,15,10,,,f,f,,,f,f,f,
555,f,f,131,30,42,15,1,2020-03-28 13:05:22.481396+00,,t,t,2020-03-28 13:04:38.575564+00,2020-03-28 13:05:59.25337+00,f,t,f,
536,f,f,46,11,42,15,3,,,f,f,,,f,f,f,
537,f,f,51,12,42,15,13,,,f,f,,,f,f,f,
538,f,f,56,13,42,15,19,,,f,f,,,f,f,f,
552,f,f,123,27,42,15,16,2020-03-28 13:18:18.025065+00,,t,t,2020-03-28 13:18:06.004582+00,2020-03-28 13:18:28.411846+00,f,t,f,
539,f,f,59,14,42,15,21,,,f,f,,,f,f,f,
540,f,f,68,15,42,15,8,,,f,f,,,f,f,f,
551,f,f,115,26,42,15,7,2020-03-28 13:22:12.496686+00,,t,t,2020-03-28 13:21:56.387646+00,2020-03-28 13:22:36.595903+00,f,t,f,
541,f,f,71,16,42,15,15,,,f,f,,,f,f,f,
550,t,f,110,25,42,15,17,2020-03-28 13:36:12.005839+00,,t,t,2020-03-28 13:36:00.930235+00,2020-03-28 13:36:25.147052+00,t,t,f,
542,f,f,76,17,42,15,5,,,f,f,,,f,f,f,
544,f,f,86,19,42,15,6,,,f,f,,,f,f,f,
545,f,f,,20,42,,,,,f,f,,,f,f,f,
546,f,f,92,21,42,15,24,,,f,f,,,f,f,f,
547,f,f,97,22,42,15,18,,,f,f,,,f,f,f,
548,f,f,99,23,42,15,27,,,f,f,,,f,f,f,
549,f,f,105,24,42,15,25,,,f,f,,,f,f,f,
553,f,f,125,28,42,15,29,,,f,f,,,f,f,f,
554,f,f,126,29,42,15,31,,,f,f,,,f,f,f,
558,f,f,145,33,42,15,11,,,f,f,,,f,f,f,
560,f,f,19,35,42,14,26,,,f,f,,,f,f,f,
561,f,f,3,1,266,15,12,,,f,f,,,f,f,f,
562,f,f,11,2,266,15,18,,,f,f,,,f,f,f,
563,f,f,13,3,266,15,5,,,f,f,,,f,f,f,
564,f,f,23,4,266,15,17,,,f,f,,,f,f,f,
565,f,f,28,5,266,15,2,,,f,f,,,f,f,f,
566,f,f,34,6,266,15,31,,,f,f,,,f,f,f,
567,f,f,36,7,266,15,9,,,f,f,,,f,f,f,
568,f,f,7,8,266,14,10,,,f,f,,,f,f,f,
569,f,f,12,9,266,14,11,,,f,f,,,f,f,f,
570,f,f,41,10,266,15,30,,,f,f,,,f,f,f,
571,f,f,44,11,266,15,27,,,f,f,,,f,f,f,
572,f,f,51,12,266,15,14,,,f,f,,,f,f,f,
573,f,f,55,13,266,15,16,,,f,f,,,f,f,f,
574,f,f,57,14,266,15,22,,,f,f,,,f,f,f,
575,f,f,69,15,266,15,1,,,f,f,,,f,f,f,
576,f,f,71,16,266,15,25,,,f,f,,,f,f,f,
577,f,f,74,17,266,15,24,,,f,f,,,f,f,f,
578,f,f,79,18,266,15,3,,,f,f,,,f,f,f,
579,f,f,85,19,266,15,7,,,f,f,,,f,f,f,
580,f,f,,20,266,,,,,f,f,,,f,f,f,
581,f,f,89,21,266,15,6,,,f,f,,,f,f,f,
582,f,f,97,22,266,15,20,,,f,f,,,f,f,f,
583,f,f,101,23,266,15,33,,,f,f,,,f,f,f,
584,f,f,106,24,266,15,26,,,f,f,,,f,f,f,
585,f,f,113,25,266,15,32,,,f,f,,,f,f,f,
586,f,f,116,26,266,15,34,,,f,f,,,f,f,f,
587,f,f,120,27,266,15,13,,,f,f,,,f,f,f,
588,f,f,125,28,266,15,19,,,f,f,,,f,f,f,
589,f,f,126,29,266,15,21,,,f,f,,,f,f,f,
590,f,f,137,30,266,15,23,,,f,f,,,f,f,f,
591,f,f,140,31,266,15,29,,,f,f,,,f,f,f,
592,f,f,30,32,266,14,28,,,f,f,,,f,f,f,
593,f,f,149,33,266,15,15,,,f,f,,,f,f,f,
594,f,f,154,34,266,15,8,,,f,f,,,f,f,f,
595,f,f,19,35,266,14,4,,,f,f,,,f,f,f,
596,f,f,3,1,48,15,19,,,f,f,,,f,f,f,
597,f,f,11,2,48,15,23,,,f,f,,,f,f,f,
598,f,f,15,3,48,15,4,,,f,f,,,f,f,f,
599,f,f,25,4,48,15,1,,,f,f,,,f,f,f,
600,f,f,27,5,48,15,20,,,f,f,,,f,f,f,
601,f,f,33,6,48,15,14,,,f,f,,,f,f,f,
602,f,f,36,7,48,15,34,,,f,f,,,f,f,f,
603,f,f,6,8,48,14,22,,,f,f,,,f,f,f,
604,f,f,15,9,48,14,31,,,f,f,,,f,f,f,
605,f,f,39,10,48,15,13,,,f,f,,,f,f,f,
606,f,f,46,11,48,15,2,,,f,f,,,f,f,f,
607,f,f,51,12,48,15,32,,,f,f,,,f,f,f,
608,f,f,55,13,48,15,30,,,f,f,,,f,f,f,
609,f,f,59,14,48,15,17,,,f,f,,,f,f,f,
610,f,f,70,15,48,15,5,,,f,f,,,f,f,f,
611,f,f,71,16,48,15,29,,,f,f,,,f,f,f,
634,f,f,21,4,301,15,15,2020-03-28 11:25:17.206794+00,,t,t,2020-03-28 11:25:07.977283+00,2020-03-28 11:25:23.897285+00,f,t,f,
612,f,f,72,17,48,15,24,,,f,f,,,f,f,f,
648,f,f,77,18,301,15,8,,,f,t,2020-03-28 09:38:31.678277+00,,f,f,f,
613,f,f,79,18,48,15,25,,,f,f,,,f,f,f,
642,f,f,51,12,301,15,1,2020-03-28 11:34:11.989403+00,,t,t,2020-03-28 11:33:57.796521+00,2020-03-28 13:02:49.278687+00,f,t,f,
622,f,t,120,27,48,15,28,2020-03-28 07:39:07.652621+00,2020-03-28 07:39:15.893615+00,t,t,2020-03-28 07:34:59.991618+00,2020-03-28 08:45:27.568785+00,f,t,f,
614,f,f,85,19,48,15,6,,,f,f,,,f,f,f,
615,f,f,,20,48,,,,,f,f,,,f,f,f,
621,f,t,116,26,48,15,18,2020-03-28 08:48:12.72875+00,2020-03-28 08:48:17.913632+00,f,t,2020-03-28 08:48:04.249101+00,,f,t,f,
632,f,f,9,2,301,15,32,2020-03-28 11:26:57.169458+00,,t,t,2020-03-28 11:26:30.034842+00,2020-03-28 11:27:05.844469+00,f,t,f,
617,f,f,95,22,48,15,16,,,f,f,,,f,f,f,
643,f,f,53,13,301,15,14,2020-03-28 13:04:30.296232+00,,t,t,2020-03-28 13:04:18.803773+00,2020-03-28 13:04:37.184855+00,f,t,f,
638,f,f,10,8,301,14,18,2020-03-28 11:28:20.763638+00,,t,t,2020-03-28 11:27:59.84093+00,2020-03-28 11:28:36.184645+00,f,t,f,
619,f,t,105,24,48,15,8,2020-03-28 09:51:08.937796+00,2020-03-28 09:51:36.33462+00,t,t,2020-03-28 09:50:57.615836+00,2020-03-28 10:15:16.603566+00,f,t,f,
620,f,f,111,25,48,15,10,,,f,f,,,f,f,f,
637,f,f,36,7,301,15,6,2020-03-28 11:29:27.071542+00,,t,t,2020-03-28 11:29:03.768771+00,2020-03-28 11:29:34.519565+00,f,t,f,
618,f,t,101,23,48,15,9,2020-03-28 10:20:15.941631+00,2020-03-28 10:20:20.511444+00,t,t,2020-03-28 10:20:07.941916+00,2020-03-28 10:31:20.59565+00,f,t,f,
645,f,f,64,15,301,15,16,2020-03-28 13:05:11.619118+00,,t,t,2020-03-28 13:05:00.066459+00,2020-03-28 13:35:10.552235+00,f,t,f,
616,t,f,89,21,48,15,26,2020-03-28 10:33:54.38279+00,,t,t,2020-03-28 10:33:38.210252+00,2020-03-28 10:34:11.483415+00,t,t,f,
623,f,f,125,28,48,15,7,,,f,f,,,f,f,f,
635,f,f,27,5,301,15,24,2020-03-28 09:38:54.841524+00,,t,t,2020-03-28 09:38:48.30955+00,2020-03-28 09:39:06.01461+00,f,t,f,
644,f,f,62,14,301,15,27,,,f,t,2020-03-28 13:36:19.0563+00,,f,f,f,
624,f,f,127,29,48,15,27,,,f,f,,,f,f,f,
639,f,f,15,9,301,14,28,2020-03-28 11:31:25.726491+00,,t,t,2020-03-28 11:31:07.450387+00,2020-03-28 11:31:50.014926+00,f,t,f,
625,f,f,136,30,48,15,11,,,f,f,,,f,f,f,
649,f,f,87,19,301,15,9,2020-03-28 10:43:38.154931+00,,t,t,2020-03-28 10:43:12.660035+00,2020-03-28 10:43:51.372842+00,f,t,f,
626,f,f,141,31,48,15,12,,,f,f,,,f,f,f,
652,t,f,94,22,301,15,26,2020-03-28 13:37:35.95709+00,,t,t,2020-03-28 13:36:43.612599+00,2020-03-28 13:37:44.915947+00,t,t,f,
636,f,f,32,6,301,15,25,2020-03-28 10:45:15.272685+00,,f,t,2020-03-28 10:44:52.910613+00,,f,t,f,
627,f,f,24,32,48,14,21,,,f,f,,,f,f,f,
641,f,f,46,11,301,15,22,2020-03-28 11:32:38.743851+00,,t,t,2020-03-28 11:32:27.86041+00,2020-03-28 11:32:51.087475+00,f,t,f,
628,f,f,144,33,48,15,33,,,f,f,,,f,f,f,
646,f,f,71,16,301,15,21,2020-03-28 10:52:43.787483+00,,t,t,2020-03-28 10:52:34.564695+00,2020-03-28 10:52:53.041674+00,f,t,f,
629,f,f,150,34,48,15,15,,,f,f,,,f,f,f,
640,f,f,38,10,301,15,17,2020-03-28 11:33:24.47767+00,,t,t,2020-03-28 11:33:11.920503+00,2020-03-28 11:33:34.167321+00,f,t,f,
630,f,f,18,35,48,14,3,,,f,f,,,f,f,f,
633,f,f,13,3,301,15,2,2020-03-28 10:53:26.251097+00,,t,t,2020-03-28 10:53:17.356718+00,2020-03-28 11:23:17.791658+00,f,t,f,
631,f,f,5,1,301,15,31,2020-03-28 11:24:39.566584+00,,f,t,2020-03-28 11:24:20.952453+00,,f,t,f,
647,f,f,76,17,301,15,33,,,f,f,,,f,f,f,
650,f,f,,20,301,,,,,f,f,,,f,f,f,
651,f,f,93,21,301,15,12,,,f,f,,,f,f,f,
653,f,f,103,23,301,15,5,,,f,f,,,f,f,f,
687,f,t,96,22,270,15,6,2020-03-28 11:32:35.755446+00,2020-03-28 11:32:57.462374+00,f,t,2020-03-28 11:32:27.360723+00,,f,t,f,
654,f,f,104,24,301,15,11,,,f,f,,,f,f,f,
665,f,t,21,35,301,14,20,2020-03-28 06:48:57.405666+00,2020-03-28 06:49:19.20434+00,f,t,2020-03-28 06:46:24.398352+00,,f,t,f,
655,f,f,110,25,301,15,30,,,f,f,,,f,f,f,
663,f,t,147,33,301,15,13,2020-03-28 09:03:39.152086+00,2020-03-28 07:28:51.617099+00,f,t,2020-03-28 09:03:22.091582+00,,f,t,f,
656,f,f,116,26,301,15,7,,,f,f,,,f,f,f,
686,f,t,92,21,270,15,24,2020-03-28 12:56:15.46289+00,2020-03-28 12:56:45.574003+00,f,t,2020-03-28 12:56:09.69705+00,,f,t,f,
657,f,f,122,27,301,15,29,,,f,f,,,f,f,f,
662,f,t,23,32,301,14,34,2020-03-28 08:10:54.36651+00,2020-03-28 08:11:32.678749+00,t,t,2020-03-28 09:04:08.031633+00,2020-03-28 09:02:36.443503+00,f,t,f,
658,f,f,125,28,301,15,4,,,f,f,,,f,f,f,
679,t,t,58,14,270,15,11,2020-03-28 13:40:03.591438+00,2020-03-28 13:40:48.651918+00,f,t,2020-03-28 13:39:42.12872+00,,t,t,f,
664,f,f,150,34,301,15,23,,,f,t,2020-03-28 09:04:35.387878+00,,f,f,f,
659,f,f,126,29,301,15,10,,,f,f,,,f,f,f,
